YEAR,MAKE,MODEL,VEHICLE CLASS,ENGINE SIZE,CYLINDERS,TRANSMISSION,FUEL,EMISSIONS,COMB (km/L),CITY (km/L),HWY (km/L)
2005,CHRYSLER,PT CRUISER CONVERTIBLE,SUBCOMPACT,2.4,4,M5,X,202,11.363636363636363,10.204081632653061,13.333333333333334
2005,CHRYSLER,PT TURBO,SUV - STANDARD,2.4,4,A4,X,228,10.1010101010101,8.771929824561402,12.345679012345679
2005,CHRYSLER,PT TURBO #,SUV - STANDARD,2.4,4,AS4,X,228,10.1010101010101,8.771929824561402,12.345679012345679
2005,CHRYSLER,PT TURBO #,SUV - STANDARD,2.4,4,M5,X,214,10.75268817204301,9.615384615384615,12.658227848101266
2005,CHRYSLER,PT TURBO CONVERTIBLE,SUBCOMPACT,2.4,4,A4,X,228,10.1010101010101,8.771929824561402,12.345679012345679
2005,CHRYSLER,PT TURBO CONVERTIBLE #,SUBCOMPACT,2.4,4,AS4,X,228,10.1010101010101,8.771929824561402,12.345679012345679
2005,CHRYSLER,PT TURBO CONVERTIBLE #,SUBCOMPACT,2.4,4,M5,X,214,10.75268817204301,9.615384615384615,12.658227848101266
2005,CHRYSLER,SEBRING,MID-SIZE,2.4,4,A4,X,209,10.989010989010989,9.433962264150944,13.698630136986301
2005,CHRYSLER,SEBRING,MID-SIZE,2.7,6,A4,X,223,10.309278350515465,8.928571428571429,12.820512820512821
2005,CHRYSLER,SEBRING,MID-SIZE,2.7,6,AS4,X,221,10.416666666666668,9.00900900900901,12.987012987012987
2005,CHRYSLER,SEBRING CONVERTIBLE,COMPACT,2.7,6,A4,X,223,10.309278350515465,8.928571428571429,12.820512820512821
2005,CHRYSLER,SEBRING CONVERTIBLE,COMPACT,2.7,6,AS4,X,221,10.416666666666668,9.00900900900901,12.987012987012987
2005,CHRYSLER,SEBRING FFV,MID-SIZE,2.7,6,A4,X,223,10.309278350515465,8.928571428571429,12.820512820512821
2005,CHRYSLER,SEBRING FFV,MID-SIZE,2.7,6,A4,E,208,7.6923076923076925,6.666666666666667,9.433962264150944
2005,CHRYSLER,TOWN & COUNTRY,MINIVAN,3.8,6,A4,X,260,8.849557522123893,7.462686567164179,11.49425287356322
2005,DODGE,CARAVAN,MINIVAN,3.3,6,A4,X,239,9.615384615384615,8.196721311475411,12.195121951219512
2005,DODGE,CARAVAN C/V,MINIVAN,3.3,6,A4,X,239,9.615384615384615,8.196721311475411,12.195121951219512
2005,DODGE,CARAVAN C/V FFV,MINIVAN,3.3,6,A4,X,237,9.70873786407767,8.333333333333334,12.195121951219512
2005,DODGE,CARAVAN C/V FFV,MINIVAN,3.3,6,A4,E,253,6.329113924050633,5.405405405405405,8.0
2005,DODGE,CARAVAN FFV,MINIVAN,3.3,6,A4,X,237,9.70873786407767,8.333333333333334,12.195121951219512
2005,DODGE,CARAVAN FFV,MINIVAN,3.3,6,A4,E,253,6.329113924050633,5.405405405405405,8.0
2005,DODGE,DAKOTA,PICKUP TRUCK - STANDARD,3.7,6,A4,X,285,8.064516129032258,6.944444444444445,10.204081632653061
2005,DODGE,DAKOTA,PICKUP TRUCK - STANDARD,3.7,6,M6,X,276,8.333333333333334,7.299270072992701,10.1010101010101
2005,DODGE,DAKOTA,PICKUP TRUCK - STANDARD,4.7,8,A5,X,322,7.142857142857143,6.134969325153374,9.00900900900901
2005,DODGE,DAKOTA,PICKUP TRUCK - STANDARD,4.7,8,M6,X,313,7.352941176470589,6.289308176100628,9.25925925925926
2005,DODGE,DAKOTA #,PICKUP TRUCK - STANDARD,4.7,8,A5,X,322,7.142857142857143,6.134969325153374,9.00900900900901
2005,DODGE,DAKOTA 4X4,PICKUP TRUCK - STANDARD,3.7,6,A4,X,313,7.352941176470589,6.451612903225806,8.849557522123893
2005,DODGE,DAKOTA 4X4,PICKUP TRUCK - STANDARD,3.7,6,M6,X,292,7.874015748031496,6.9930069930069925,9.25925925925926
2005,DODGE,DAKOTA 4X4,PICKUP TRUCK - STANDARD,4.7,8,A5,X,322,7.142857142857143,6.134969325153374,9.00900900900901
2005,DODGE,DAKOTA 4X4,PICKUP TRUCK - STANDARD,4.7,8,M6,X,315,7.299270072992701,6.25,9.174311926605505
2005,DODGE,DAKOTA 4X4 #,PICKUP TRUCK - STANDARD,4.7,8,A5,X,322,7.142857142857143,6.134969325153374,9.00900900900901
2005,DODGE,DURANGO 4X4,SUV - STANDARD,4.7,8,A5,X,343,6.7114093959731544,5.813953488372094,8.264462809917356
2005,DODGE,DURANGO 4X4,SUV - STANDARD,5.7,8,A5,X,354,6.4935064935064934,5.555555555555555,8.264462809917356
2005,DODGE,GRAND CARAVAN,MINIVAN,3.3,6,A4,X,251,9.174311926605505,7.751937984496124,11.764705882352942
2005,DODGE,GRAND CARAVAN,MINIVAN,3.8,6,A4,X,260,8.849557522123893,7.462686567164179,11.49425287356322
2005,DODGE,GRAND CARAVAN C/V,MINIVAN,3.3,6,A4,X,239,9.615384615384615,8.196721311475411,12.195121951219512
2005,DODGE,GRAND CARAVAN C/V FFV,MINIVAN,3.3,6,A4,X,237,9.70873786407767,8.333333333333334,12.195121951219512
2005,DODGE,GRAND CARAVAN C/V FFV,MINIVAN,3.3,6,A4,E,253,6.329113924050633,5.405405405405405,8.0
2005,DODGE,GRAND CARAVAN FFV,MINIVAN,3.3,6,A4,X,255,9.00900900900901,7.633587786259542,11.363636363636363
2005,DODGE,GRAND CARAVAN FFV,MINIVAN,3.3,6,A4,E,253,6.329113924050633,5.405405405405405,8.0
2005,DODGE,MAGNUM,SUV - STANDARD,2.7,6,A4,X,223,10.309278350515465,8.771929824561402,12.987012987012987
2005,DODGE,MAGNUM,SUV - STANDARD,3.5,6,A4,X,237,9.70873786407767,8.196721311475411,12.345679012345679
2005,DODGE,MAGNUM AWD,SUV - STANDARD,3.5,6,AS5,X,269,8.547008547008547,7.194244604316546,11.11111111111111
2005,DODGE,MAGNUM RT (MDS),SUV - STANDARD,5.7,8,AS5,X,267,8.620689655172415,7.194244604316546,11.363636363636363
2005,DODGE,MAGNUM RT AWD (MDS),SUV - STANDARD,5.7,8,AS5,X,267,8.620689655172415,7.352941176470589,11.11111111111111
2005,DODGE,RAM 1500,PICKUP TRUCK - STANDARD,3.7,6,A4,X,304,7.575757575757576,6.451612903225806,9.70873786407767
2005,DODGE,RAM 1500,PICKUP TRUCK - STANDARD,3.7,6,M6,X,276,8.333333333333334,7.299270072992701,10.0
2005,DODGE,RAM 1500,PICKUP TRUCK - STANDARD,4.7,8,A5,X,336,6.8493150684931505,5.882352941176471,8.620689655172415
2005,DODGE,RAM 1500,PICKUP TRUCK - STANDARD,4.7,8,M6,X,334,6.896551724137931,5.9523809523809526,8.547008547008547
2005,DODGE,RAM 1500,PICKUP TRUCK - STANDARD,5.7,8,A5,X,350,6.578947368421053,5.5865921787709505,8.333333333333334
2005,DODGE,RAM 1500 4X4,PICKUP TRUCK - STANDARD,4.7,8,A5,X,343,6.7114093959731544,5.813953488372094,8.264462809917356
2005,DODGE,RAM 1500 4X4,PICKUP TRUCK - STANDARD,4.7,8,M6,X,347,6.622516556291391,5.780346820809248,8.0
2005,DODGE,RAM 1500 4X4,PICKUP TRUCK - STANDARD,5.7,8,A5,X,354,6.4935064935064934,5.555555555555555,8.264462809917356
2005,DODGE,RAM 1500 4X4 FFV,PICKUP TRUCK - STANDARD,4.7,8,A5,X,384,5.9880239520958085,5.154639175257732,7.407407407407407
2005,DODGE,RAM 1500 4X4 FFV,PICKUP TRUCK - STANDARD,4.7,8,A5,E,371,4.310344827586207,3.7453183520599254,5.2631578947368425
2005,DODGE,RAM 1500 FFV,PICKUP TRUCK - STANDARD,4.7,8,A5,X,389,5.91715976331361,5.1020408163265305,7.352941176470589
2005,DODGE,RAM 1500 FFV,PICKUP TRUCK - STANDARD,4.7,8,A5,E,371,4.310344827586207,3.7453183520599254,5.2631578947368425
2005,DODGE,RAM SRT-10,PICKUP TRUCK - STANDARD,8.3,10,A4,Z,513,4.484304932735426,3.8314176245210727,5.681818181818182
2005,DODGE,RAM SRT-10,PICKUP TRUCK - STANDARD,8.3,10,M6,Z,469,4.901960784313726,4.0,6.756756756756756
2005,DODGE,SRT-4 #,COMPACT,2.4,4,M5,X,212,10.869565217391305,9.25925925925926,13.88888888888889
2005,DODGE,SX 2.0,COMPACT,2.0,4,A4,X,186,12.345679012345679,10.75268817204301,14.925373134328359
2005,DODGE,SX 2.0,COMPACT,2.0,4,M5,X,161,14.285714285714286,12.5,16.94915254237288
2005,DODGE,VIPER SRT-10,TWO-SEATER,8.3,10,M6,Z,356,6.451612903225806,5.128205128205129,9.345794392523365
2005,FERRARI,360 MODENA,TWO-SEATER,3.6,8,AS6,Z,423,5.434782608695652,4.464285714285714,7.407407407407407
2005,FERRARI,360 MODENA,TWO-SEATER,3.6,8,M6,Z,419,5.4945054945054945,4.545454545454546,7.299270072992701
2005,FERRARI,360 SPIDER,TWO-SEATER,3.6,8,AS6,Z,423,5.434782608695652,4.464285714285714,7.407407407407407
2005,FERRARI,360 SPIDER,TWO-SEATER,3.6,8,M6,Z,419,5.4945054945054945,4.545454545454546,7.299270072992701
2005,FERRARI,575M MARANELLO,TWO-SEATER,5.7,12,AS6,Z,428,5.376344086021505,4.310344827586207,7.751937984496124
2005,FERRARI,575M MARANELLO,TWO-SEATER,5.7,12,M6,Z,453,5.0761421319796955,4.048582995951417,7.352941176470589
2005,FERRARI,612 SCAGLIETTI,MID-SIZE,5.7,12,AS6,Z,423,5.434782608695652,4.366812227074236,7.751937984496124
2005,FERRARI,612 SCAGLIETTI,MID-SIZE,5.7,12,M6,Z,414,5.555555555555555,4.524886877828054,7.6923076923076925
2005,FORD,CROWN VICTORIA,FULL-SIZE,4.6,8,A4,X,255,9.00900900900901,7.633587786259542,11.627906976744187
2005,FORD,E150 CLUB WAGON,VAN - PASSENGER,4.6,8,A4,X,324,7.092198581560284,6.211180124223602,8.695652173913043
2005,FORD,E150 CLUB WAGON,VAN - PASSENGER,5.4,8,A4,X,363,6.329113924050633,5.524861878453038,7.6923076923076925
2005,FORD,E150 VAN,VAN - CARGO,4.6,8,A4,X,315,7.299270072992701,6.369426751592357,8.928571428571429
2005,FORD,E150 VAN,VAN - CARGO,5.4,8,A4,X,340,6.756756756756756,5.9523809523809526,8.0
2005,FORD,ESCAPE,SUV - STANDARD,2.3,4,A4,X,228,10.1010101010101,9.174311926605505,11.627906976744187
2005,FORD,ESCAPE,SUV - STANDARD,2.3,4,M5,X,198,11.627906976744187,10.309278350515465,13.698630136986301
2005,FORD,ESCAPE,SUV - STANDARD,3.0,6,A4,X,242,9.523809523809524,8.333333333333334,11.363636363636363
2005,FORD,ESCAPE 4X4,SUV - STANDARD,2.3,4,A4,X,262,8.771929824561402,7.874015748031496,10.1010101010101
2005,FORD,ESCAPE 4X4,SUV - STANDARD,3.0,6,A4,X,271,8.47457627118644,7.518796992481203,10.1010101010101
2005,FORD,ESCAPE HYBRID,SUV - STANDARD,2.3,4,AV,X,156,14.705882352941178,15.151515151515152,14.285714285714286
2005,FORD,ESCAPE HYBRID 4X4,SUV - STANDARD,2.3,4,AV,X,168,13.698630136986301,14.084507042253522,13.333333333333334
2005,FORD,EXPEDITION 4X4,SUV - STANDARD,5.4,8,A4,X,336,6.8493150684931505,5.9880239520958085,8.264462809917356
2005,FORD,EXPLORER 4X4,SUV - STANDARD,4.6,8,A5,X,336,6.8493150684931505,5.91715976331361,8.47457627118644
2005,FORD,EXPLORER 4X4 FFV,SUV - STANDARD,4.0,6,A5,X,313,7.352941176470589,6.410256410256411,9.00900900900901
2005,FORD,EXPLORER 4X4 FFV,SUV - STANDARD,4.0,6,A5,E,290,5.524861878453038,4.8076923076923075,6.756756756756756
2005,FORD,EXPLORER SPORT TRAC 4X4 FFV,PICKUP TRUCK - STANDARD,4.0,6,A5,X,313,7.352941176470589,6.410256410256411,9.00900900900901
2005,FORD,EXPLORER SPORT TRAC 4X4 FFV,PICKUP TRUCK - STANDARD,4.0,6,A5,E,290,5.524861878453038,4.8076923076923075,6.756756756756756
2005,FORD,EXPLORER SPORT TRAC FFV,PICKUP TRUCK - STANDARD,4.0,6,A5,X,299,7.6923076923076925,6.7114093959731544,9.433962264150944
2005,FORD,EXPLORER SPORT TRAC FFV,PICKUP TRUCK - STANDARD,4.0,6,A5,E,275,5.813953488372094,5.05050505050505,7.142857142857143
2005,FORD,F150,PICKUP TRUCK - STANDARD,4.2,6,A4,X,322,7.142857142857143,6.211180124223602,8.771929824561402
2005,FORD,F150,PICKUP TRUCK - STANDARD,4.2,6,M5,X,313,7.352941176470589,6.289308176100628,9.25925925925926
2005,FORD,F150,PICKUP TRUCK - STANDARD,4.6,8,A4,X,320,7.194244604316546,6.25,8.771929824561402
2005,FORD,F150,PICKUP TRUCK - STANDARD,5.4,8,A4,X,317,7.246376811594202,6.410256410256411,8.620689655172415
2005,FORD,F150 4X4,PICKUP TRUCK - STANDARD,4.6,8,A4,X,347,6.622516556291391,5.780346820809248,8.064516129032258
2005,FORD,F150 4X4,PICKUP TRUCK - STANDARD,5.4,8,A4,X,336,6.8493150684931505,5.9880239520958085,8.264462809917356
2005,FORD,FIVE-HUNDRED,FULL-SIZE,3.0,6,A6,X,218,10.526315789473685,8.928571428571429,13.333333333333334
2005,FORD,FIVE-HUNDRED,FULL-SIZE,3.0,6,AV,X,232,9.900990099009901,8.403361344537815,12.658227848101266
2005,FORD,FIVE-HUNDRED AWD,FULL-SIZE,3.0,6,AV,X,244,9.433962264150944,8.064516129032258,11.764705882352942
2005,FORD,FOCUS,COMPACT,2.0,4,A4,X,186,12.345679012345679,10.869565217391305,14.705882352941178
2005,FORD,FOCUS,COMPACT,2.0,4,M5,X,182,12.658227848101266,10.869565217391305,16.129032258064516
2005,FORD,FOCUS,COMPACT,2.3,4,M5,X,205,11.235955056179774,9.433962264150944,14.492753623188404
2005,FORD,FOCUS WAGON,STATION WAGON - MID-SIZE,2.0,4,A4,X,186,12.345679012345679,10.869565217391305,14.705882352941178
2005,FORD,FOCUS WAGON,STATION WAGON - MID-SIZE,2.0,4,M5,X,182,12.658227848101266,10.869565217391305,16.129032258064516
2005,FORD,FREESTAR VAN,VAN - CARGO,3.9,6,A4,X,262,8.771929824561402,7.633587786259542,10.75268817204301
2005,FORD,FREESTAR WAGON,MINIVAN,4.2,6,A4,X,271,8.47457627118644,7.352941176470589,10.416666666666668
2005,FORD,FREESTYLE,SUV - STANDARD,3.0,6,AV,X,232,9.900990099009901,8.547008547008547,12.345679012345679
2005,FORD,FREESTYLE AWD,SUV - STANDARD,3.0,6,AV,X,251,9.174311926605505,8.0,11.235955056179774
2005,FORD,GRAND MARQUIS,FULL-SIZE,4.6,8,A4,X,255,9.00900900900901,7.633587786259542,11.627906976744187
2005,FORD,MUSTANG,COMPACT,4.0,6,AS5,X,246,9.345794392523365,8.064516129032258,11.764705882352942
2005,FORD,MUSTANG,COMPACT,4.0,6,M5,X,235,9.803921568627452,8.130081300813007,13.157894736842106
2005,FORD,MUSTANG,COMPACT,4.6,8,AS5,X,262,8.771929824561402,7.518796992481203,10.869565217391305
2005,FORD,MUSTANG,COMPACT,4.6,8,M5,X,267,8.620689655172415,7.142857142857143,11.363636363636363
2005,FORD,RANGER,PICKUP TRUCK - STANDARD,2.3,4,A5,X,221,10.416666666666668,9.25925925925926,12.048192771084336
2005,FORD,RANGER,PICKUP TRUCK - STANDARD,2.3,4,M5,X,205,11.235955056179774,10.0,13.333333333333334
2005,FORD,RANGER,PICKUP TRUCK - STANDARD,3.0,6,A5,X,269,8.547008547008547,7.518796992481203,10.309278350515465
2005,FORD,RANGER,PICKUP TRUCK - STANDARD,3.0,6,M5,X,264,8.695652173913043,7.575757575757576,10.75268817204301
2005,FORD,RANGER,PICKUP TRUCK - STANDARD,4.0,6,A5,X,276,8.333333333333334,7.194244604316546,10.309278350515465
2005,FORD,RANGER,PICKUP TRUCK - STANDARD,4.0,6,M5,X,274,8.403361344537815,7.299270072992701,10.309278350515465
2005,FORD,RANGER 4X4,PICKUP TRUCK - STANDARD,4.0,6,A5,X,304,7.575757575757576,6.622516556291391,9.174311926605505
2005,FORD,RANGER 4X4,PICKUP TRUCK - STANDARD,4.0,6,M5,X,310,7.407407407407407,6.578947368421053,8.695652173913043
2005,FORD,TAURUS,MID-SIZE,3.0,6,A4,X,232,9.900990099009901,8.47457627118644,12.5
2005,FORD,TAURUS #,MID-SIZE,3.0,6,A4,X,232,9.900990099009901,8.47457627118644,12.5
2005,FORD,TAURUS FFV,MID-SIZE,3.0,6,A4,X,237,9.70873786407767,8.264462809917356,12.5
2005,FORD,TAURUS FFV,MID-SIZE,3.0,6,A4,E,218,7.352941176470589,6.25,9.433962264150944
2005,FORD,TAURUS WAGON,STATION WAGON - MID-SIZE,3.0,6,A4,X,244,9.433962264150944,8.064516129032258,11.764705882352942
2005,FORD,TAURUS WAGON #,STATION WAGON - MID-SIZE,3.0,6,A4,X,244,9.433962264150944,7.936507936507937,12.345679012345679
2005,FORD,TAURUS WAGON FFV,STATION WAGON - MID-SIZE,3.0,6,A4,X,246,9.345794392523365,7.936507936507937,11.904761904761905
2005,FORD,TAURUS WAGON FFV,STATION WAGON - MID-SIZE,3.0,6,A4,E,229,6.9930069930069925,5.9523809523809526,8.928571428571429
2005,FORD,THUNDERBIRD,TWO-SEATER,3.9,8,AS5,Z,260,8.849557522123893,7.518796992481203,11.11111111111111
2005,FORD,THUNDERBIRD SST,TWO-SEATER,3.9,8,AS5,Z,262,8.771929824561402,7.407407407407407,11.235955056179774
2005,GMC,C1500 SIERRA,PICKUP TRUCK - STANDARD,4.3,6,A4,X,292,7.874015748031496,6.802721088435375,9.70873786407767
2005,GMC,C1500 SIERRA,PICKUP TRUCK - STANDARD,4.3,6,M5,X,306,7.518796992481203,6.410256410256411,9.70873786407767
2005,GMC,C1500 SIERRA,PICKUP TRUCK - STANDARD,4.8,8,A4,X,288,8.0,6.9930069930069925,9.615384615384615
2005,GMC,C1500 SIERRA,PICKUP TRUCK - STANDARD,4.8,8,M5,X,297,7.751937984496124,6.666666666666667,9.70873786407767
2005,GMC,C1500 SIERRA,PICKUP TRUCK - STANDARD,5.3,8,A4,X,299,7.6923076923076925,6.666666666666667,9.433962264150944
2005,GMC,C1500 SIERRA,PICKUP TRUCK - STANDARD,6.0,8,A4,Z,334,6.896551724137931,6.0606060606060606,8.264462809917356
2005,GMC,C1500 SIERRA FFV,PICKUP TRUCK - STANDARD,5.3,8,A4,X,292,7.874015748031496,6.802721088435375,9.70873786407767
2005,GMC,C1500 SIERRA FFV,PICKUP TRUCK - STANDARD,5.3,8,A4,E,269,5.9523809523809526,5.128205128205129,7.407407407407407
2005,GMC,C1500 SIERRA HYBRID,PICKUP TRUCK - STANDARD,5.3,8,A4,X,274,8.403361344537815,7.575757575757576,9.615384615384615
2005,GMC,C1500 YUKON,SUV - STANDARD,4.8,8,A4,X,304,7.575757575757576,6.622516556291391,9.25925925925926
2005,GMC,C1500 YUKON,SUV - STANDARD,5.3,8,A4,X,331,6.944444444444445,6.134969325153374,8.333333333333334
2005,GMC,C1500 YUKON FFV,SUV - STANDARD,5.3,8,A4,X,363,6.329113924050633,5.5865921787709505,7.518796992481203
2005,GMC,C1500 YUKON FFV,SUV - STANDARD,5.3,8,A4,E,341,4.694835680751174,4.166666666666667,5.5865921787709505
2005,GMC,C1500 YUKON XL,SUV - STANDARD,5.3,8,A4,X,327,7.042253521126761,6.097560975609756,8.695652173913043
2005,GMC,C1500 YUKON XL FFV,SUV - STANDARD,5.3,8,A4,X,324,7.092198581560284,6.134969325153374,8.849557522123893
2005,GMC,C1500 YUKON XL FFV,SUV - STANDARD,5.3,8,A4,E,299,5.347593582887701,4.587155963302752,6.666666666666667
2005,GMC,CANYON,PICKUP TRUCK - STANDARD,2.8,4,A4,X,258,8.928571428571429,7.575757575757576,11.49425287356322
2005,GMC,CANYON,PICKUP TRUCK - STANDARD,2.8,4,M5,X,239,9.615384615384615,8.196721311475411,12.195121951219512
2005,GMC,CANYON,PICKUP TRUCK - STANDARD,3.5,5,A4,X,260,8.849557522123893,7.633587786259542,10.869565217391305
2005,GMC,CANYON,PICKUP TRUCK - STANDARD,3.5,5,M5,X,253,9.090909090909092,7.633587786259542,11.627906976744187
2005,GMC,CANYON 4X4,PICKUP TRUCK - STANDARD,2.8,4,A4,X,269,8.547008547008547,7.352941176470589,10.638297872340425
2005,GMC,CANYON 4X4,PICKUP TRUCK - STANDARD,2.8,4,M5,X,264,8.695652173913043,7.518796992481203,10.75268817204301
2005,GMC,CANYON 4X4,PICKUP TRUCK - STANDARD,3.5,5,A4,X,274,8.403361344537815,7.352941176470589,10.309278350515465
2005,GMC,CANYON 4X4,PICKUP TRUCK - STANDARD,3.5,5,M5,X,264,8.695652173913043,7.518796992481203,10.75268817204301
2005,GMC,ENVOY,SUV - STANDARD,4.2,6,A4,X,299,7.6923076923076925,6.622516556291391,9.615384615384615
2005,GMC,ENVOY,SUV - STANDARD,5.3,8,A4,X,310,7.407407407407407,6.329113924050633,9.345794392523365
2005,GMC,ENVOY 4X4,SUV - STANDARD,4.2,6,A4,X,306,7.518796992481203,6.410256410256411,9.433962264150944
2005,GMC,ENVOY XL,SUV - STANDARD,4.2,6,A4,X,320,7.194244604316546,6.25,8.928571428571429
2005,GMC,ENVOY XL,SUV - STANDARD,5.3,8,A4,X,310,7.407407407407407,6.329113924050633,9.345794392523365
2005,GMC,ENVOY XL 4X4,SUV - STANDARD,4.2,6,A4,X,340,6.756756756756756,5.813953488372094,8.47457627118644
2005,GMC,ENVOY XL 4X4,SUV - STANDARD,5.3,8,A4,X,329,6.9930069930069925,6.024096385542168,8.695652173913043
2005,GMC,ENVOY XUV,SUV - STANDARD,4.2,6,A4,X,320,7.194244604316546,6.25,8.928571428571429
2005,GMC,ENVOY XUV,SUV - STANDARD,5.3,8,A4,X,301,7.633587786259542,6.578947368421053,9.615384615384615
2005,GMC,ENVOY XUV 4X4,SUV - STANDARD,4.2,6,A4,X,340,6.756756756756756,5.813953488372094,8.47457627118644
2005,GMC,ENVOY XUV 4X4,SUV - STANDARD,5.3,8,A4,X,329,6.9930069930069925,6.024096385542168,8.695652173913043
2005,GMC,G15 SAVANA PASSENGER,VAN - PASSENGER,4.3,6,A4,X,336,6.8493150684931505,6.024096385542168,8.264462809917356
2005,GMC,G15 SAVANA PASSENGER,VAN - PASSENGER,5.3,8,A4,X,327,7.042253521126761,6.097560975609756,8.695652173913043
2005,GMC,G15/25 SAVANA CARGO,VAN - CARGO,4.3,6,A4,X,329,6.9930069930069925,6.097560975609756,8.47457627118644
2005,GMC,G15/25 SAVANA CARGO,VAN - CARGO,5.3,8,A4,X,324,7.092198581560284,6.172839506172839,8.620689655172415
2005,GMC,H15 SAVANA PASSENGER AWD,VAN - PASSENGER,5.3,8,A4,X,350,6.578947368421053,5.882352941176471,7.633587786259542
2005,GMC,H15/25 SAVANA CARGO AWD,VAN - CARGO,5.3,8,A4,X,334,6.896551724137931,6.097560975609756,8.196721311475411
2005,GMC,JIMMY 4X4,SUV - STANDARD,4.3,6,A4,X,350,6.578947368421053,5.780346820809248,7.936507936507937
2005,GMC,JIMMY 4X4,SUV - STANDARD,4.3,6,M5,X,308,7.462686567164179,6.410256410256411,9.174311926605505
2005,GMC,K1500 SIERRA 4X4,PICKUP TRUCK - STANDARD,4.3,6,A4,X,350,6.578947368421053,5.780346820809248,7.936507936507937
2005,GMC,K1500 SIERRA 4X4,PICKUP TRUCK - STANDARD,4.3,6,M5,X,315,7.299270072992701,6.289308176100628,9.00900900900901
2005,GMC,K1500 SIERRA 4X4,PICKUP TRUCK - STANDARD,4.8,8,A4,X,304,7.575757575757576,6.666666666666667,9.00900900900901
2005,GMC,K1500 SIERRA 4X4,PICKUP TRUCK - STANDARD,4.8,8,M5,X,327,7.042253521126761,6.024096385542168,8.849557522123893
2005,GMC,K1500 SIERRA 4X4,PICKUP TRUCK - STANDARD,5.3,8,A4,X,320,7.194244604316546,6.329113924050633,8.620689655172415
2005,GMC,K1500 SIERRA 4X4 FFV,PICKUP TRUCK - STANDARD,5.3,8,A4,X,334,6.896551724137931,6.0606060606060606,8.264462809917356
2005,GMC,K1500 SIERRA 4X4 FFV,PICKUP TRUCK - STANDARD,5.3,8,A4,E,310,5.154639175257732,4.545454545454546,6.172839506172839
2005,GMC,K1500 SIERRA DENALI AWD,PICKUP TRUCK - STANDARD,6.0,8,A4,Z,405,5.681818181818182,5.025125628140704,6.756756756756756
2005,GMC,K1500 SIERRA HYBRID 4X4,PICKUP TRUCK - STANDARD,5.3,8,A4,X,299,7.6923076923076925,6.9930069930069925,8.849557522123893
2005,GMC,K1500 YUKON 4X4,SUV - STANDARD,4.8,8,A4,X,308,7.462686567164179,6.5359477124183005,9.00900900900901
2005,GMC,K1500 YUKON 4X4,SUV - STANDARD,5.3,8,A4,X,345,6.666666666666667,5.9523809523809526,7.8125
2005,GMC,K1500 YUKON 4X4 FFV,SUV - STANDARD,5.3,8,A4,X,363,6.329113924050633,5.5865921787709505,7.518796992481203
2005,GMC,K1500 YUKON 4X4 FFV,SUV - STANDARD,5.3,8,A4,E,341,4.694835680751174,4.166666666666667,5.5865921787709505
2005,GMC,K1500 YUKON AWD,SUV - STANDARD,5.3,8,A4,X,350,6.578947368421053,5.882352941176471,7.633587786259542
2005,GMC,K1500 YUKON AWD FFV,SUV - STANDARD,5.3,8,A4,X,363,6.329113924050633,5.5865921787709505,7.518796992481203
2005,GMC,K1500 YUKON AWD FFV,SUV - STANDARD,5.3,8,A4,E,341,4.694835680751174,4.166666666666667,5.5865921787709505
2005,GMC,K1500 YUKON DENALI AWD,SUV - STANDARD,6.0,8,A4,X,405,5.681818181818182,5.025125628140704,6.756756756756756
2005,GMC,K1500 YUKON DENALI XL AWD,SUV - STANDARD,6.0,8,A4,X,405,5.681818181818182,5.025125628140704,6.756756756756756
2005,GMC,K1500 YUKON XL 4X4,SUV - STANDARD,5.3,8,A4,X,350,6.578947368421053,5.882352941176471,7.633587786259542
2005,GMC,K1500 YUKON XL 4X4 FFV,SUV - STANDARD,5.3,8,A4,X,363,6.329113924050633,5.5865921787709505,7.518796992481203
2005,GMC,K1500 YUKON XL 4X4 FFV,SUV - STANDARD,5.3,8,A4,E,341,4.694835680751174,4.166666666666667,5.5865921787709505
2005,GMC,K1500 YUKON XL AWD,SUV - STANDARD,5.3,8,A4,X,350,6.578947368421053,5.882352941176471,7.633587786259542
2005,GMC,K1500 YUKON XL AWD FFV,SUV - STANDARD,5.3,8,A4,X,363,6.329113924050633,5.5865921787709505,7.518796992481203
2005,GMC,K1500 YUKON XL AWD FFV,SUV - STANDARD,5.3,8,A4,E,341,4.694835680751174,4.166666666666667,5.5865921787709505
2005,GMC,SAFARI CARGO,VAN - CARGO,4.3,6,A4,X,292,7.874015748031496,6.802721088435375,9.70873786407767
2005,GMC,SAFARI CARGO AWD,VAN - CARGO,4.3,6,A4,X,350,6.578947368421053,5.780346820809248,7.936507936507937
2005,GMC,SAFARI PASSENGER,VAN - PASSENGER,4.3,6,A4,X,290,7.936507936507937,6.8493150684931505,9.803921568627452
2005,GMC,SAFARI PASSENGER AWD,VAN - PASSENGER,4.3,6,A4,X,350,6.578947368421053,5.780346820809248,7.936507936507937
2005,HONDA,ACCORD,MID-SIZE,2.4,4,A5,X,191,12.048192771084336,10.1010101010101,15.625
2005,HONDA,ACCORD,MID-SIZE,2.4,4,M5,X,179,12.820512820512821,11.11111111111111,15.625
2005,HONDA,ACCORD,MID-SIZE,3.0,6,A5,X,216,10.638297872340425,8.928571428571429,13.698630136986301
